order_id,so_number,product_code,quantity,unit_price,line_total
,BH26.1712,000225002023000,1,1616111,1616111
,BH26.1712,000225002023000,1,1616111,1616111
,BH26.1712,000225002015000,1,1616111,1616111
,BH26.1712,000225002002000,1,1616111,1616111
,BH26.1712,000224002023000,1,1555000,1555000
,BH26.1712,000131002001002,3,1169907,3509721
,BH26.1712,000132002003001,5,1310555,6552775
,BH26.1712,000225002009000,1,1616111,1616111
,BH26.1712,000131002008001,2,1169907,2339814
,BH26.1713,000225002023000,1,1616111,1616111
,BH26.1713,000337002001000,3,1622222,4866666
,BH26.1714,000219002012000,1,1744444,1744444
,BH26.1716,000336002022000,1,1377777,1377777
,BH26.1716,000225002023000,5,1616111,8080555
,BH26.1716,000336002001000,2,1377777,2755554
,BH26.1716,000337002001000,2,1622222,3244444
,BH26.1716,000337002008000,2,1622222,3244444
,BH26.1716,000337002022000,2,1622222,3244444
,BH26.1716,000230002013000,1,1799444,1799444
,BH26.1716,000230002023000,4,1799444,7197776
,BH26.1716,000125002009000,2,1310555,2621110
,BH26.1716,000125002013000,1,1310555,1310555
,BH26.1716,000125002023000,2,1310555,2621110
,BH26.1716,000217003001000,2,1591666,3183332
,BH26.1716,000217003008000,3,1591666,4774998
,BH26.1716,000225002015000,5,1616111,8080555
,BH26.1717,1000400050010000,1,2960555,2960555
,BH26.1717,000209002003000,2,1469444,2938888
,BH26.1717,000225002023000,5,1616111,8080555
,BH26.1717,000336002001000,3,1377777,4133331
,BH26.1717,000225002009000,1,1616111,1616111
,BH26.1717,1000250020220000,2,943888,1887776
,BH26.1717,000209002003000,2,1469444,2938888
,BH26.1718,000225002023000,5,1616111,8080555
,BH26.1718,000225002009000,1,1616111,1616111
,BH26.1718,000225002015000,1,1616111,1616111
,BH26.1718,000209002003000,1,1469444,1469444
,BH26.1718,000226003023000,2,1683333,3366666
,BH26.1718,000226003002000,1,1683333,1683333
,BH26.1718,000230002023000,1,1799444,1799444
,BH26.1718,000337002001000,2,1622222,3244444
,BH26.1718,000131002001002,2,1169907,2339814
,BH26.1719,000209002025000,2,1469444,2938888
,BH26.1719,000225002023000,3,1616111,4848333
,BH26.1719,000131002008001,1,1169907,1169907
,BH26.1719,000131002001002,2,1169907,2339814
,BH26.1719,000337002001000,2,1622222,3244444
,BH26.1721,000226003002000,2,1683333,3366666
,BH26.1721,000217002001000,1,1469444,1469444
,BH26.1721,000214004000000,2,1530555,3061110
,BH26.1722,000334002004000,3,1652777,4958331
,BH26.1722,000334002001000,3,1652777,4958331
,BH26.1722,000336002001000,5,1377777,6888885
,BH26.1722,000225002023000,5,1616111,8080555
,BH26.1722,000225002015000,1,1616111,1616111
,BH26.1722,000225002009000,1,1616111,1616111
,BH26.1722,000335002013000,2,2105000,4210000
,BH26.1722,000209002025000,5,1469444,7347220
,BH26.1722,000337002001000,3,1622222,4866666
,BH26.1722,000225002009000,1,1616111,1616111
,BH26.1722,000226003023000,3,1683333,5049999
,BH26.1722,000226003002000,3,1683333,5049999
,BH26.1724,100029005010000,1,2960555,2960555
,BH26.1725,000225002023000,4,1616111,6464444
,BH26.1725,000217002001000,5,1469444,7347220
,BH26.1725,000217002007000,5,1469444,7347220
,BH26.1725,000131002001002,4,1169907,4679628
,BH26.1725,000209002025000,5,1469444,7347220
,BH26.1725,000209002003000,5,1469444,7347220
,BH26.1725,000230002002000,1,1799444,1799444
,BH26.1725,000226003002000,5,1683333,8416665
,BH26.1725,000226003023000,5,1683333,8416665
,BH26.1725,000225002023000,1,1616111,1616111
,BH26.1725,000225002015000,2,1616111,3232222
,BH26.1725,000225002009000,1,1616111,1616111
,BH26.1725,000131002001002,1,1169907,1169907
,BH26.1725,000131002008001,1,1169907,1169907
,BH26.1726,000131002001002,3,1169907,3509721
,BH26.1726,000131002008001,1,1169907,1169907
,BH26.1726,000125002023000,1,1310555,1310555
,BH26.1726,000214004000000,5,1530555,7652775
,BH26.1726,000217002001000,3,1469444,4408332
,BH26.1726,000217002007000,2,1469444,2938888
,BH26.1726,000225002015000,1,1616111,1616111
,BH26.1726,000225002023000,2,1616111,3232222
,BH26.1729,000225002023000,4,1616111,6464444
,BH26.1729,000225002015000,1,1616111,1616111
,BH26.1729,000218002001000,1,1530555,1530555
,BH26.1729,000218002003000,1,1530555,1530555
,BH26.1729,000217002001000,1,1469444,1469444
,BH26.1731,100029005010000,1,2960555,2960555
,BH26.1731,000217002001000,1,1469444,1469444
,BH26.1731,000209002025000,1,1469444,1469444
,BH26.1731,000337002001000,2,1622222,3244444
,BH26.1731,000225002023000,5,1616111,8080555
,BH26.1731,000225002015000,2,1616111,3232222
,BH26.1731,000226003023000,5,1683333,8416665
,BH26.1731,000337002001000,2,1622222,3244444
,BH26.1731,000214004000000,5,1530555,7652775
,BH26.1732,000225002015000,1,1616111,1616111
,BH26.1732,000225002023000,2,1616111,3232222
,BH26.1732,000225002009000,1,1616111,1616111
,BH26.1732,000131002001002,2,1169907,2339814
,BH26.1732,000131002008001,1,1169907,1169907
,BH26.1732,000216003008000,1,1530555,1530555
,BH26.1732,000214004000000,5,1530555,7652775
,BH26.1733,000225002023000,16,1616111,25857776
,BH26.1733,000209002007000,5,1469444,7347220
,BH26.1733,000209002025000,10,1469444,14694440
,BH26.1733,000209002003000,5,1469444,7347220
,BH26.1733,000209002007000,5,1469444,7347220
,BH26.1733,000209002025000,5,1469444,7347220
,BH26.1733,000225002023000,5,1616111,8080555
,BH26.1733,000225002009000,2,1616111,3232222
,BH26.1733,000225002015000,2,1616111,3232222
,BH26.1733,000337002001000,4,1622222,6488888
,BH26.1733,000336002001000,5,1377777,6888885
,BH26.1735,000125002023000,1,1310555,1310555
,BH26.1735,000125002013000,1,1310555,1310555
,BH26.1735,000233003022001,1,2355555,2355555
,BH26.1735,000219002012000,1,1744444,1744444
,BH26.1735,000226003002000,1,1683333,1683333
,BH26.1736,000214004000000,3,1530555,4591665
,BH26.1736,000225002015000,2,1616111,3232222
,BH26.1736,000225002023000,5,1616111,8080555
,BH26.1736,000226003023000,5,1683333,8416665
,BH26.1736,000226003002000,3,1683333,5049999
,BH26.1736,000209002025000,5,1469444,7347220
,BH26.1736,000209002003000,5,1469444,7347220
,BH26.1737,000214004000000,3,1530555,4591665
,BH26.1737,000225002023000,5,1616111,8080555
,BH26.1737,000336002001000,2,1377777,2755554
,BH26.1737,000217003001000,5,1591666,7958330
,BH26.1737,000209002003000,2,1469444,2938888
,BH26.1738,000217003008000,5,1591666,7958330
,BH26.1738,000217002001000,5,1469444,7347220
,BH26.1738,000217002007000,3,1469444,4408332
,BH26.1738,000225002023000,3,1616111,4848333
,BH26.1740,000217003001000,5,1591666,7958330
,BH26.1740,000217003008000,5,1591666,7958330
,BH26.1740,000336002001000,1,1377777,1377777
,BH26.1740,000106002004000,1,1262037,1262037
,BH26.1740,000106002013000,1,1262037,1262037
,BH26.1740,000131002001002,2,1169907,2339814
,BH26.1741,000226003023000,5,1683333,8416665
,BH26.1742,000132002001001,5,1310555,6552775
,BH26.1742,000336002001000,2,1377777,2755554
,BH26.1743,000209002003000,1,1469444,1469444
,BH26.1743,000217002001000,1,1469444,1469444
,BH26.1743,000217002003000,1,1469444,1469444
,BH26.1743,000217003001000,2,1591666,3183332
,BH26.1743,000217003008000,1,1591666,1591666
,BH26.1743,000226003023000,2,1683333,3366666
,BH26.1743,000217002001000,1,1469444,1469444
,BH26.1743,000209002025000,2,1469444,2938888
,BH26.1743,000214004000000,1,1530555,1530555
,BH26.1747,000226003023000,1,1683333,1683333
,BH26.1747,000217003001000,3,1591666,4774998
,BH26.1747,000217003008000,2,1591666,3183332
,BH26.1747,000217003008000,1,1591666,1591666
,BH26.1747,000217003001000,2,1591666,3183332
,BH26.1747,000232003002000,1,2233333,2233333
,BH26.1747,000226003002000,1,1683333,1683333
,BH26.1747,000226003023000,2,1683333,3366666
,BH26.1748,000217003008000,1,1591666,1591666
,BH26.1748,000217003001000,1,1591666,1591666
,BH26.1748,000226003002000,1,1683333,1683333
,BH26.1748,000209002025000,1,1469444,1469444
,BH26.1748,000209002007000,1,1469444,1469444
,BH26.1748,000209002003000,1,1469444,1469444
,BH26.1748,000336002001000,1,1377777,1377777
,BH26.1748,000225002023000,2,1616111,3232222
,BH26.1748,000226003023000,1,1683333,1683333
,BH26.1748,000122002022000,1,1310555,1310555
,BH26.1748,000122002019000,1,1310555,1310555
,BH26.1748,000131002001002,1,1169907,1169907
,BH26.1748,1000400050080010,1,2960555,2960555
,BH26.1748,1000400050090000,1,2960555,2960555
,BH26.1748,100029005090000,1,2960555,2960555
,BH26.1748,100029005080000,1,2960555,2960555
,BH26.1748,000232003009000,1,2233333,2233333
,BH26.1749,000232003002000,1,2233333,2233333
,BH26.1749,000232003009000,1,2233333,2233333
,BH26.1749,000225002023000,1,1616111,1616111
,BH26.1749,000226003023000,1,1683333,1683333
,BH26.1750,000217003001000,2,1591666,3183332
,BH26.1750,000209002025000,2,1469444,2938888
,BH26.1750,000209002003000,1,1469444,1469444
,BH26.1750,000132002022001,2,1310555,2621110
,BH26.1750,000132002003001,2,1310555,2621110
,BH26.1750,000132002001001,2,1310555,2621110
,BH26.1750,000131002001002,2,1169907,2339814
,BH26.1750,000209002003000,1,1469444,1469444
,BH26.1750,000334002004000,1,1652777,1652777
,BH26.1751,000225002023000,5,1616111,8080555
,BH26.1752,000131002001002,2,1169907,2339814
,BH26.1752,000132002022001,2,1310555,2621110
,BH26.1752,000132002001001,1,1310555,1310555
,BH26.1752,000336002001000,2,1377777,2755554
,BH26.1752,000231002023000,1,2172222,2172222
,BH26.1752,000231002002000,1,2172222,2172222
,BH26.1755,000337002001000,1,1622222,1622222
,BH26.1755,000226003023000,5,1683333,8416665
,BH26.1755,000226003002000,4,1683333,6733332
,BH26.1755,000217003008000,5,1591666,7958330
,BH26.1755,000225002023000,5,1616111,8080555
,BH26.1755,000336002001000,2,1377777,2755554
,BH26.1755,000217003001000,5,1591666,7958330
,BH26.1755,000337002001000,10,1622222,16222220
,BH26.1757,000124002009000,1,1111111,1111111
,BH26.1762,100029005001000,2,3290000,6580000
,BH26.1763,000218004008000,2,1270000,2540000
,BH26.1764,000329002004001,2,1900000,3800000
,BH26.1768,100035005001000,1,3003787,3003787
,BH26.1769,1010020010050000,2,2100000,4200000
,BH26.1772,000218004008000,2,1270000,2540000
,BH26.1776,000314002020000,2,1030000,2060000
,BH26.1778,000314002020000,2,1030000,2060000
,BH26.1779,1010020010080000,2,2070000,4140000
,BH26.1783,1010020000050000,1,2070000,2070000
,BH26.1784,000231003002001,2,1660000,3320000
,BH26.1787,000329002004001,1,1900000,1900000
,BH26.1790,000123002009000,2,1590000,3180000
,BH26.1792,000123002009000,1,1590000,1590000
,BH26.1793,1010020000080000,2,2100000,4200000
,BH26.1794,000216003001000,3,1530555,4591665
,BH26.1794,1000400050080010,1,2960555,2960555
,BH26.1794,1000240020090000,2,943888,1887776
,BH26.1794,1000270020220000,3,943888,2831664
,BH26.1794,1000270020150000,1,943888,943888
,BH26.1794,000131002001002,2,1169907,2339814
,BH26.1794,000335002004000,2,2105000,4210000
,BH26.1794,000335002001000,1,2105000,2105000
,BH26.1794,000214004000000,1,1530555,1530555
,BH26.1794,000225002015000,2,1616111,3232222
,BH26.1794,000225002024000,1,1616111,1616111
,BH26.1794,000225002002000,1,1616111,1616111
,BH26.1795,1000210020090000,2,1062315,2124630
,BH26.1795,1040010000080000,1,1490093,1490093
,BH26.1795,1000270020150000,5,1133611,5668055
,BH26.1795,1000220020220000,2,1133611,2267222
,BH26.1795,000334002013000,2,1960648,3921296
,BH26.1795,000125002009000,2,1561389,3122778
,BH26.1795,000335002001000,2,2488241,4976482
,BH26.1796,1000210020090000,6,1062315,6373890
,BH26.1796,1000220020220000,3,1133611,3400833
,BH26.1796,1000270020150000,3,1133611,3400833
,BH26.1796,1040010000080000,3,1490092,4470278
,BH26.1796,000125002009000,5,1561389,7806945
,BH26.1796,000334002013000,5,1960648,9803240
,BH26.1796,000335002001000,2,2488240,4976481
,BH26.1797,1000210020090000,11,1062315,11685465
,BH26.1797,1040010000080000,5,1490092,7450463
,BH26.1797,1000220020220000,9,1133611,10202499
,BH26.1797,000334002013000,6,1960648,11763888
,BH26.1797,000125002009000,8,1561389,12491112
,BH26.1797,000337002022000,10,1925000,19250000
,BH26.1797,000335002001000,4,2488240,9952963
,BH26.1798,1000210020090000,2,1062315,2124630
,BH26.1798,1000270020150000,7,1133611,7935277
,BH26.1798,000334002013000,7,1960648,13724536
,BH26.1798,000335002001000,2,2488241,4976482
,BH26.1799,000232003008000,2,2233333,4466666
,BH26.1799,000218002001000,3,1530555,4591665
,BH26.1799,000218002007000,3,1530555,4591665
,BH26.1799,000230002002000,1,1799444,1799444
,BH26.1799,000401002016000,5,1530555,7652775
,BH26.1799,000209002025000,5,1469444,7347220
,BH26.1799,000217003001000,5,1591666,7958330
,BH26.1799,000217003008000,5,1591666,7958330
,BH26.1799,000226003002000,1,1683333,1683333
,BH26.1799,000331002022000,2,1799444,3598888
,BH26.1799,1040010000080000,5,1326851,6634255
,BH26.1799,000230002002000,4,1799444,7197776
,BH26.1799,000230002023000,3,1799444,5398332
,BH26.1799,000103002009000,2,1262037,2524074
,BH26.1799,000331002001000,3,1799444,5398332
,BH26.1799,000230002023000,2,1799444,3598888
,BH26.1799,000216003005000,5,1530555,7652775
,BH26.1799,000217003005000,5,1591666,7958330
,BH26.1799,000217002007000,5,1469444,7347220
,BH26.1799,000217002001000,5,1469444,7347220
,BH26.1799,000216002001000,1,1408333,1408333
,BH26.1799,000216002007000,2,1408333,2816666
,BH26.1799,1000400050020000,1,2960555,2960555
,BH26.1799,1000400050080010,2,2960555,5921110
,BH26.1800,000225002009000,2,1616111,3232222
,BH26.1800,000413002001000,1,2716111,2716111
,BH26.1800,000225002023000,5,1616111,8080555
,BH26.1800,000226003023000,5,1683333,8416665
,BH26.1800,000226003002000,4,1683333,6733332
,BH26.1800,000230002002000,1,1799444,1799444
,BH26.1800,000131002019002,5,1169907,5849535
,BH26.1800,000225002002000,5,1616111,8080555
,BH26.1800,000216002001000,1,1408333,1408333
,BH26.1800,000226003002000,1,1683333,1683333
,BH26.1800,000230002002000,1,1799444,1799444
,BH26.1800,000225002009000,2,1616111,3232222
,BH26.1801,000217002007000,1,1469444,1469444
,BH26.1801,000231002023000,1,2172222,2172222
,BH26.1801,100029005220000,1,2960555,2960555
,BH26.1801,000216002007000,1,1408333,1408333
,BH26.1801,000230002023000,1,1799444,1799444
,BH26.1801,000337002001000,1,1622222,1622222
,BH26.1801,000337002022000,2,1622222,3244444
,BH26.1801,000230002014000,1,1799444,1799444
,BH26.1802,000214004000000,30,1530555,45916650
,BH26.1802,1000310050080000,8,2664259,21314072
,BH26.1803,000225002002000,2,1917870,3835740
,BH26.1803,000131002008001,2,1418796,2837592
,BH26.1803,000131002004005,2,1418796,2837592
,BH26.1803,000125002013000,2,1561389,3122778
,BH26.1804,000225002025000,2,1917870,3835740
,BH26.1804,000226003002000,2,1996296,3992592
,BH26.1804,000226003014000,2,1996296,3992592
,BH26.1804,000226003015000,2,1996296,3992592
,BH26.1804,000125002002000,2,1561389,3122778
,BH26.1805,000226003023000,2,1996296,3992592
,BH26.1805,000230002023000,1,2131759,2131759
,BH26.1805,000230002009000,1,2131759,2131759
,BH26.1806,000226003002000,2,1996296,3992592
,BH26.1806,000125002009000,2,1561389,3122778
,BH26.1807,000225002023000,2,1917870,3835740
,BH26.1807,000226003002000,1,1996296,1996296
,BH26.1807,000230002013000,1,2131759,2131759
,BH26.1808,000131002008001,1,1418796,1418796
,BH26.1808,000131002001002,1,1418796,1418796
,BH26.1808,000132002022001,1,1561389,1561389
,BH26.1808,000125002009000,1,1561389,1561389
,BH26.1809,000224002023000,1,1846574,1846574
,BH26.1809,000225002023000,1,1917870,1917870
,BH26.1809,000225002025000,1,1917870,1917870
,BH26.1809,000226003002000,1,1996296,1996296
,BH26.1809,000226003023000,1,1996296,1996296
,BH26.1809,000226003014000,1,1996296,1996296
,BH26.1809,000217003001000,1,1889352,1889352
,BH26.1811,100029005010000,2,2960555,5921110
,BH26.1811,000208002023000,5,1408333,7041665
,BH26.1811,000125002009000,12,1310555,15726660
,BH26.1811,000334002013000,5,1652777,8263885
,BH26.1811,1040010000080000,3,1326851,3980553
,BH26.1811,000334002004000,4,1652777,6611108
,BH26.1811,000334002001000,5,1652777,8263885
,BH26.1811,000337002022000,4,1622222,6488888
,BH26.1811,000122002019000,4,1310555,5242220
,BH26.1811,000122002024000,3,1310555,3931665
,BH26.1811,000226003023000,3,1683333,5049999
,BH26.1811,000226003002000,3,1683333,5049999
,BH26.1811,000226003014000,4,1683333,6733332
,BH26.1811,000226003015000,5,1683333,8416665
,BH26.1811,000232003009000,3,2233333,6699999
,BH26.1814,000217003005000,1,1591666,1591666
,BH26.1814,000217003001000,5,1591666,7958330
,BH26.1814,000225002023000,3,1616111,4848333
,BH26.1814,000132002001001,1,1310555,1310555
,BH26.1814,000132002022001,1,1310555,1310555
,BH26.1814,000131002001002,1,1169907,1169907
,BH26.1814,1000400050080010,3,2960555,8881665
,BH26.1814,100029005010000,1,2960555,2960555
,BH26.1815,000335002001000,1,2105000,2105000
,BH26.1815,000122002019000,1,1310555,1310555
,BH26.1815,000122002022000,1,1310555,1310555
,BH26.1815,000226003023000,1,1683333,1683333
,BH26.1815,000231002023000,1,2172222,2172222
,BH26.1815,1000250020220000,1,943888,943888
,BH26.1815,000105002004000,1,1132407,1132407
,BH26.1815,000105002013000,1,1132407,1132407
,BH26.1815,000232003002000,1,2233333,2233333
,BH26.1815,000232003009000,1,2233333,2233333
,BH26.1815,000116002023000,1,787037,787037
,BH26.1817,000103002023000,2,1262037,2524074
,BH26.1817,000102002023000,2,1132407,2264814
,BH26.1817,000231002023000,1,2172222,2172222
,BH26.1818,100029005010000,1,2960555,2960555
,BH26.1818,000336002001000,1,1377777,1377777
,BH26.1818,000131002001002,2,1169907,2339814
,BH26.1818,000217003001000,3,1591666,4774998
,BH26.1818,000132002001001,2,1310555,2621110
,BH26.1818,000209002025000,3,1469444,4408332
,BH26.1818,000209002003000,1,1469444,1469444
,BH26.1818,000225002023000,2,1616111,3232222
,BH26.1818,000218002001000,2,1530555,3061110
,BH26.1818,000217002001000,1,1469444,1469444
,BH26.1818,000226003002000,1,1683333,1683333
,BH26.1818,000226003023000,2,1683333,3366666
,BH26.1819,000336002001000,2,1377777,2755554
,BH26.1819,000226003023000,5,1683333,8416665
,BH26.1819,000225002023000,5,1616111,8080555
,BH26.1819,000217002003000,3,1469444,4408332
,BH26.1820,000217003008000,5,1591666,7958330
,BH26.1820,000217003001000,5,1591666,7958330
,BH26.1820,000132002001001,2,1310555,2621110
,BH26.1820,000132002022001,1,1310555,1310555
,BH26.1821,000226003002000,5,1683333,8416665
,BH26.1821,000225002023000,5,1616111,8080555
,BH26.1821,000217003008000,5,1591666,7958330
,BH26.1821,000231002023000,2,2172222,4344444
,BH26.1821,000226003023000,5,1683333,8416665
,BH26.1821,000217003001000,5,1591666,7958330
,BH26.1822,000225002023000,1,1616111,1616111
,BH26.1822,000217003001000,3,1591666,4774998
,BH26.1822,000217003008000,3,1591666,4774998
,BH26.1822,000225002023000,1,1616111,1616111
,BH26.1823,000225002023000,5,1616111,8080555
,BH26.1824,000226003023000,5,1683333,8416665
,BH26.1824,000217003005000,5,1591666,7958330
,BH26.1824,000217003008000,2,1591666,3183332
,BH26.1824,000217003001000,2,1591666,3183332
,BH26.1824,000226003002000,4,1683333,6733332
,BH26.1825,000217003001000,3,1591666,4774998
,BH26.1825,000217003008000,3,1591666,4774998
,BH26.1825,000117002023000,1,943888,943888
,BH26.1827,000336002001000,2,1377777,2755554
,BH26.1827,000209002025000,5,1469444,7347220
,BH26.1827,000209002003000,1,1469444,1469444
,BH26.1827,000217002007000,3,1469444,4408332
,BH26.1827,000217002001000,2,1469444,2938888
,BH26.1828,000231002002000,2,2172222,4344444
